drug_query,nct_id,brief_title,overall_status,start_date,completion_date,phase,study_type,enrollment,conditions,lead_sponsor
exenatide,NCT00306098,Islet Cell Transplantation Alone in Patients With Type 1 Diabetes Mellitus: Steroid-Free Immunosuppression,COMPLETED,,2004-07-04,PHASE2,INTERVENTIONAL,26,"Diabetes Mellitus, Type I",Rodolfo Alejandro
exenatide,NCT01455870,A Study to Evaluate ITCA 650 Compared to Sitagliptin as add-on Therapy for the Treatment of Type 2 Diabetes,COMPLETED,,,PHASE3,INTERVENTIONAL,535,Type 2 Diabetes,Intarcia Therapeutics
exenatide,NCT04979611,The Clinical Application of 68Ga-NOTA-exendin-4 PET/CT in Detecting Insulinoma,UNKNOWN,2020-08-01,2025-08-01,PHASE1,INTERVENTIONAL,60,Insulinoma,First Affiliated Hospital of Fujian Medical University
exenatide,NCT00082381,Effect of AC2993 Compared With Insulin Glargine in Patients With Type 2 Diabetes Also Using Combination Therapy With Sulfonylurea and Metformin,COMPLETED,,,PHASE3,INTERVENTIONAL,551,"Diabetes Mellitus, Type 2",AstraZeneca
exenatide,NCT02020616,A Study of the Safety and Effectiveness of LY3053102 in Participants With Type 2 Diabetes,TERMINATED,,,"PHASE1, PHASE2",INTERVENTIONAL,60,Type 2 Diabetes Mellitus,Eli Lilly and Company
exenatide,NCT01435980,Study of Comparison the Treatment Effect Between Gastric Bypass and Exenatide in Type 2 Diabetes,UNKNOWN,,,PHASE4,INTERVENTIONAL,60,Type 2 Diabetes,Wu Qinan
exenatide,NCT00845559,The Effects of Exenatide on Post-Meal Sugar Peaks and Vascular Health in Obese/Pre-Diabetic Young Adults,WITHDRAWN,,,PHASE4,INTERVENTIONAL,0,Obesity; Insulin Resistance; Impaired Glucose Tolerance; Cardiovascular Disease,Yale University
exenatide,NCT01843127,A Study to Evaluate the Effect of Ranolazine on Postprandial Glucagon in Subjects With Type 2 Diabetes.,COMPLETED,,,PHASE1,INTERVENTIONAL,24,Type 2 Diabetes Mellitus,Gilead Sciences
exenatide,NCT00622323,Post Marketing Surveillance Study of Byetta ™ (Exenatide) Use Among Filipino Patients,COMPLETED,,,,OBSERVATIONAL,41,Type 2 Diabetes Mellitus,AstraZeneca
exenatide,NCT03189953,68Ga-NODAGA-exendin-4 PET/CT for Diagnostic Imaging in AHH,COMPLETED,,,"PHASE1, PHASE2",INTERVENTIONAL,56,Insulinoma,Radboud University Medical Center
exenatide,NCT03970044,Effectiveness of Exenatide Plus Dapagliflozin on 24 Hour Glucose Variability Measured by CGM. A Proof of Concept.,COMPLETED,2019-07-02,2021-06-01,PHASE4,INTERVENTIONAL,67,"Diabetes Mellitus, Type 2","Consano Clinical Research, LLC"
exenatide,NCT02449603,Comparison of Exenatide vs. Biphasic Insulin Aspart 30 on Glucose Variability in Type 2 Diabetes,COMPLETED,,,PHASE4,INTERVENTIONAL,150,Type 2 Diabetes Mellitus,Xijing Hospital
exenatide,NCT00456300,Role of Exenatide in Type 1 Diabetes,COMPLETED,,,PHASE2,INTERVENTIONAL,11,Type 1 Diabetes,Montefiore Medical Center
exenatide,NCT03018665,A Study of the Effect of Glucagon-like Peptide 1(GLP-1) Receptor Agonist in Combination With Metformin Therapy on Diabetes Remission in Subjects With Newly Diagnosed Type 2 Diabetes Who Are Overweight or Obese,UNKNOWN,,,PHASE4,INTERVENTIONAL,200,"Diabetes Mellitus, Type 2",The First Hospital of Jilin University
exenatide,NCT00529204,"Effects Of Exenatide On Liver Biochemistry, Liver Histology And Lipid Metabolism In Patients With Fatty Liver Disease",TERMINATED,,,PHASE2,INTERVENTIONAL,1,Diabetes Complications; Fatty Liver,"University of California, Davis"
exenatide,NCT00872378,The Effects of Exenatide After Gastric Restriction,UNKNOWN,,,"PHASE2, PHASE3",INTERVENTIONAL,28,Morbid Obesity,Advanced Specialty Care
exenatide,NCT00551343,"Gut Derived Hormones, Body Composition and Metabolism in Prader-Willi Syndrome",COMPLETED,,,NA,INTERVENTIONAL,20,Prader-Willi Syndrome,Garvan Institute of Medical Research
exenatide,NCT00097500,Effects of Exenatide and Insulin Glargine in Subjects With Type 2 Diabetes,COMPLETED,,,PHASE3,INTERVENTIONAL,69,Type 2 Diabetes Mellitus,AstraZeneca
exenatide,NCT01455857,A Study to Evaluate ITCA 650 for the Treatment of Type 2 Diabetes,COMPLETED,,,PHASE3,INTERVENTIONAL,460,Type 2 Diabetes,Intarcia Therapeutics
exenatide,NCT03182296,Visualizing Beta Cells in Patients With a History of Gestational Diabetes,UNKNOWN,2016-11-10,2026-01-01,NA,INTERVENTIONAL,24,Gestational Diabetes,Radboud University Medical Center
exenatide,NCT03889496,Quantitative GLP-1 Receptor Imaging Correlated to ex Vivo Distribution of In-111-exendin,TERMINATED,2015-11-16,2021-06-14,NA,INTERVENTIONAL,12,Diabetes Mellitus,Radboud University Medical Center
exenatide,NCT00937079,Whole Body 111In-exendin-4 Imaging Study in Insulinoma Patients,COMPLETED,,,,OBSERVATIONAL,30,Hyperinsulinism; Hypoglycemia; Insulinoma,"University Hospital, Basel, Switzerland"
exenatide,NCT02650479,Study of the Effects of Intravenous Exenatide on Cardiac Repolarization,COMPLETED,,,PHASE1,INTERVENTIONAL,82,Healthy Adult Male and Female Volunteers,Intarcia Therapeutics
exenatide,NCT01302327,GLP Analogs for Diabetes in Wolfram Syndrome Patients,WITHDRAWN,2011-03-01,2013-03-01,NA,INTERVENTIONAL,0,Diabetes Mellitus Associated With Genetic Syndrome; Wolfram Syndrome,Hadassah Medical Organization
exenatide,NCT00950677,The Effect of Byetta and Symlin on Post-meal Meal Blood Sugar Levels in Children With Type 2 Diabetes,COMPLETED,,,PHASE4,INTERVENTIONAL,16,Type 2 Diabetes,Baylor College of Medicine
exenatide,NCT03785236,Visualizing Beta Cells After Islet Transplantation,TERMINATED,2016-06-06,2021-05-27,,OBSERVATIONAL,13,Type 1 Diabetes Mellitus,Radboud University Medical Center
exenatide,NCT02843399,Economic Outcomes of EQW (Exenatide Once Weekly) vs. IG (Insulin Glargine) in T2D Patients Who Are New to Injectable Therapy,COMPLETED,2016-08-15,2016-12-15,,OBSERVATIONAL,15498,Diabetes Mellitus Type 2,AstraZeneca
exenatide,NCT01373216,Glucagon-like Peptide 1 Agonist Exenatide for Improved Glucose Control and Cardiac Function in Patients With Aortocoronary Bypass,COMPLETED,,,PHASE3,INTERVENTIONAL,38,Coronary Artery Disease; Decreased Left Ventricular Function,"Charles University, Czech Republic"
exenatide,NCT00870194,A Comparison of Adding Exenatide With Switching to Exenatide in Patients With Type 2 Diabetes Experiencing Inadequate Glycemic Control With Sitagliptin Plus Metformin,COMPLETED,,,PHASE4,INTERVENTIONAL,255,Type 2 Diabetes Mellitus,AstraZeneca
exenatide,NCT02793154,An Exploratory Study on the Effects of Repeat Doses of Albiglutide Compared to Exenatide on Gastric Myoelectrical Activity and Gastric Emptying in Type 2 Diabetes Mellitus Subjects,TERMINATED,2016-09-26,2017-03-16,PHASE4,INTERVENTIONAL,4,"Diabetes Mellitus, Type 2",GlaxoSmithKline
exenatide,NCT01455896,A Study to Evaluate Cardiovascular Outcomes in Patients With Type 2 Diabetes Treated With ITCA 650,COMPLETED,,,PHASE3,INTERVENTIONAL,4156,Type 2 Diabetes,Intarcia Therapeutics
